"","name","recordnum","date","hour","value","hour_numeric","am_pm","hour_corrected"
"450","reed","174407","2024-10-20","PM5",0,5,"PM","17"
"451","reed","174407","2024-10-20","PM6",1,6,"PM","18"
"452","reed","174407","2024-10-20","PM7",0,7,"PM","19"
"453","reed","174407","2024-10-20","PM8",0,8,"PM","20"
"454","reed","174407","2024-10-20","PM9",0,9,"PM","21"
"455","reed","174407","2024-10-20","PM10",0,10,"PM","22"
"456","reed","174407","2024-10-20","PM11",0,11,"PM","23"
"457","reed","174408","2024-10-11","AM12",0,12,"AM","0"
"458","reed","174408","2024-10-11","AM1",0,1,"AM","1"
"459","reed","174408","2024-10-11","AM2",0,2,"AM","2"
"460","reed","174408","2024-10-11","AM3",0,3,"AM","3"
"461","reed","174408","2024-10-11","AM4",1,4,"AM","4"
"462","reed","174408","2024-10-11","AM5",1,5,"AM","5"
"463","reed","174408","2024-10-11","AM6",3,6,"AM","6"
"464","reed","174408","2024-10-11","AM7",1,7,"AM","7"
"465","reed","174408","2024-10-11","AM8",1,8,"AM","8"
"466","reed","174408","2024-10-11","AM9",0,9,"AM","9"
"467","reed","174408","2024-10-11","AM10",1,10,"AM","10"
"468","reed","174408","2024-10-11","AM11",0,11,"AM","11"
"469","reed","174408","2024-10-11","PM12",1,12,"PM","24"
"470","reed","174408","2024-10-11","PM1",1,1,"PM","13"
"471","reed","174408","2024-10-11","PM2",6,2,"PM","14"
"472","reed","174408","2024-10-11","PM3",0,3,"PM","15"
"473","reed","174408","2024-10-11","PM4",1,4,"PM","16"
"474","reed","174408","2024-10-11","PM5",1,5,"PM","17"
"475","reed","174408","2024-10-11","PM6",3,6,"PM","18"
"476","reed","174408","2024-10-11","PM7",5,7,"PM","19"
"477","reed","174408","2024-10-11","PM8",0,8,"PM","20"
"478","reed","174408","2024-10-11","PM9",0,9,"PM","21"
"479","reed","174408","2024-10-11","PM10",0,10,"PM","22"
"480","reed","174408","2024-10-11","PM11",0,11,"PM","23"
"481","reed","174408","2024-10-12","AM12",0,12,"AM","0"
"482","reed","174408","2024-10-12","AM1",0,1,"AM","1"
"483","reed","174408","2024-10-12","AM2",0,2,"AM","2"
"484","reed","174408","2024-10-12","AM3",0,3,"AM","3"
"485","reed","174408","2024-10-12","AM4",2,4,"AM","4"
"486","reed","174408","2024-10-12","AM5",3,5,"AM","5"
"487","reed","174408","2024-10-12","AM6",0,6,"AM","6"
"488","reed","174408","2024-10-12","AM7",0,7,"AM","7"
"489","reed","174408","2024-10-12","AM8",7,8,"AM","8"
"490","reed","174408","2024-10-12","AM9",1,9,"AM","9"
"491","reed","174408","2024-10-12","AM10",0,10,"AM","10"
"492","reed","174408","2024-10-12","AM11",2,11,"AM","11"
"493","reed","174408","2024-10-12","PM12",0,12,"PM","24"
"494","reed","174408","2024-10-12","PM1",0,1,"PM","13"
"495","reed","174408","2024-10-12","PM2",0,2,"PM","14"
"496","reed","174408","2024-10-12","PM3",0,3,"PM","15"
"497","reed","174408","2024-10-12","PM4",3,4,"PM","16"
"498","reed","174408","2024-10-12","PM5",1,5,"PM","17"
"499","reed","174408","2024-10-12","PM6",5,6,"PM","18"
"500","reed","174408","2024-10-12","PM7",2,7,"PM","19"
"501","reed","174408","2024-10-12","PM8",0,8,"PM","20"
"502","reed","174408","2024-10-12","PM9",0,9,"PM","21"
"503","reed","174408","2024-10-12","PM10",0,10,"PM","22"
"504","reed","174408","2024-10-12","PM11",0,11,"PM","23"
"505","reed","174408","2024-10-13","AM12",0,12,"AM","0"
"506","reed","174408","2024-10-13","AM1",0,1,"AM","1"
"507","reed","174408","2024-10-13","AM2",0,2,"AM","2"
"508","reed","174408","2024-10-13","AM3",0,3,"AM","3"
"509","reed","174408","2024-10-13","AM4",0,4,"AM","4"
"510","reed","174408","2024-10-13","AM5",0,5,"AM","5"
"511","reed","174408","2024-10-13","AM6",0,6,"AM","6"
"512","reed","174408","2024-10-13","AM7",3,7,"AM","7"
"513","reed","174408","2024-10-13","AM8",0,8,"AM","8"
"514","reed","174408","2024-10-13","AM9",1,9,"AM","9"
"515","reed","174408","2024-10-13","AM10",0,10,"AM","10"
"516","reed","174408","2024-10-13","AM11",0,11,"AM","11"
"517","reed","174408","2024-10-13","PM12",6,12,"PM","24"
"518","reed","174408","2024-10-13","PM1",0,1,"PM","13"
"519","reed","174408","2024-10-13","PM2",1,2,"PM","14"
"520","reed","174408","2024-10-13","PM3",2,3,"PM","15"
"521","reed","174408","2024-10-13","PM4",0,4,"PM","16"
"522","reed","174408","2024-10-13","PM5",2,5,"PM","17"
"523","reed","174408","2024-10-13","PM6",1,6,"PM","18"
"524","reed","174408","2024-10-13","PM7",3,7,"PM","19"
"525","reed","174408","2024-10-13","PM8",0,8,"PM","20"
"526","reed","174408","2024-10-13","PM9",0,9,"PM","21"
"527","reed","174408","2024-10-13","PM10",0,10,"PM","22"
"528","reed","174408","2024-10-13","PM11",0,11,"PM","23"
"529","reed","174408","2024-10-15","AM12",0,12,"AM","0"
"530","reed","174408","2024-10-15","AM1",0,1,"AM","1"
"531","reed","174408","2024-10-15","AM2",1,2,"AM","2"
"532","reed","174408","2024-10-15","AM3",0,3,"AM","3"
"533","reed","174408","2024-10-15","AM4",2,4,"AM","4"
"534","reed","174408","2024-10-15","AM5",0,5,"AM","5"
"535","reed","174408","2024-10-15","AM6",2,6,"AM","6"
"536","reed","174408","2024-10-15","AM7",1,7,"AM","7"
"537","reed","174408","2024-10-15","AM8",6,8,"AM","8"
"538","reed","174408","2024-10-15","AM9",2,9,"AM","9"
"539","reed","174408","2024-10-15","AM10",4,10,"AM","10"
"540","reed","174408","2024-10-15","AM11",0,11,"AM","11"
"541","reed","174408","2024-10-15","PM12",2,12,"PM","24"
"542","reed","174408","2024-10-15","PM1",0,1,"PM","13"
"543","reed","174408","2024-10-15","PM2",0,2,"PM","14"
"544","reed","174408","2024-10-15","PM3",2,3,"PM","15"
"545","reed","174408","2024-10-15","PM4",0,4,"PM","16"
"546","reed","174408","2024-10-15","PM5",0,5,"PM","17"
"547","reed","174408","2024-10-15","PM6",0,6,"PM","18"
"548","reed","174408","2024-10-15","PM7",1,7,"PM","19"
"549","reed","174408","2024-10-15","PM8",0,8,"PM","20"
"550","reed","174408","2024-10-15","PM9",1,9,"PM","21"
"551","reed","174408","2024-10-15","PM10",5,10,"PM","22"
"552","reed","174408","2024-10-15","PM11",0,11,"PM","23"
"553","reed","174408","2024-10-16","AM12",0,12,"AM","0"
"554","reed","174408","2024-10-16","AM1",4,1,"AM","1"
"555","reed","174408","2024-10-16","AM2",0,2,"AM","2"
"556","reed","174408","2024-10-16","AM3",0,3,"AM","3"
"557","reed","174408","2024-10-16","AM4",0,4,"AM","4"
"558","reed","174408","2024-10-16","AM5",2,5,"AM","5"
"559","reed","174408","2024-10-16","AM6",0,6,"AM","6"
"560","reed","174408","2024-10-16","AM7",0,7,"AM","7"
"561","reed","174408","2024-10-16","AM8",0,8,"AM","8"
"562","reed","174408","2024-10-16","AM9",0,9,"AM","9"
"563","reed","174408","2024-10-16","AM10",7,10,"AM","10"
"564","reed","174408","2024-10-16","AM11",0,11,"AM","11"
"565","reed","174408","2024-10-16","PM12",3,12,"PM","24"
"566","reed","174408","2024-10-16","PM1",1,1,"PM","13"
"567","reed","174408","2024-10-16","PM2",0,2,"PM","14"
"568","reed","174408","2024-10-16","PM3",4,3,"PM","15"
"569","reed","174408","2024-10-16","PM4",3,4,"PM","16"
"570","reed","174408","2024-10-16","PM5",1,5,"PM","17"
"571","reed","174408","2024-10-16","PM6",0,6,"PM","18"
"572","reed","174408","2024-10-16","PM7",0,7,"PM","19"
"573","reed","174408","2024-10-16","PM8",0,8,"PM","20"
"574","reed","174408","2024-10-16","PM9",0,9,"PM","21"
"575","reed","174408","2024-10-16","PM10",0,10,"PM","22"
"576","reed","174408","2024-10-16","PM11",1,11,"PM","23"
"577","reed","174408","2024-10-17","AM12",0,12,"AM","0"
"578","reed","174408","2024-10-17","AM1",0,1,"AM","1"
"579","reed","174408","2024-10-17","AM2",0,2,"AM","2"
"580","reed","174408","2024-10-17","AM3",1,3,"AM","3"
"581","reed","174408","2024-10-17","AM4",0,4,"AM","4"
"582","reed","174408","2024-10-17","AM5",4,5,"AM","5"
"583","reed","174408","2024-10-17","AM6",0,6,"AM","6"
"584","reed","174408","2024-10-17","AM7",3,7,"AM","7"
"585","reed","174408","2024-10-17","AM8",0,8,"AM","8"
"586","reed","174408","2024-10-17","AM9",1,9,"AM","9"
"587","reed","174408","2024-10-17","AM10",1,10,"AM","10"
"588","reed","174408","2024-10-17","AM11",1,11,"AM","11"
"589","reed","174408","2024-10-17","PM12",2,12,"PM","24"
"590","reed","174408","2024-10-17","PM1",0,1,"PM","13"
"591","reed","174408","2024-10-17","PM2",0,2,"PM","14"
"592","reed","174408","2024-10-17","PM3",4,3,"PM","15"
"593","reed","174408","2024-10-17","PM4",3,4,"PM","16"
"594","reed","174408","2024-10-17","PM5",0,5,"PM","17"
"595","reed","174408","2024-10-17","PM6",0,6,"PM","18"
"596","reed","174408","2024-10-17","PM7",2,7,"PM","19"
"597","reed","174408","2024-10-17","PM8",0,8,"PM","20"
"598","reed","174408","2024-10-17","PM9",1,9,"PM","21"
"599","reed","174408","2024-10-17","PM10",5,10,"PM","22"
"600","reed","174408","2024-10-17","PM11",2,11,"PM","23"
"601","reed","174408","2024-10-18","AM12",0,12,"AM","0"
"602","reed","174408","2024-10-18","AM1",0,1,"AM","1"
"603","reed","174408","2024-10-18","AM2",0,2,"AM","2"
"604","reed","174408","2024-10-18","AM3",1,3,"AM","3"
"605","reed","174408","2024-10-18","AM4",2,4,"AM","4"
"606","reed","174408","2024-10-18","AM5",2,5,"AM","5"
"607","reed","174408","2024-10-18","AM6",1,6,"AM","6"
"608","reed","174408","2024-10-18","AM7",0,7,"AM","7"
"609","reed","174408","2024-10-18","AM8",0,8,"AM","8"
"610","reed","174408","2024-10-18","AM9",0,9,"AM","9"
"611","reed","174408","2024-10-18","AM10",12,10,"AM","10"
"612","reed","174408","2024-10-18","AM11",3,11,"AM","11"
"613","reed","174408","2024-10-18","PM12",0,12,"PM","24"
"614","reed","174408","2024-10-18","PM1",0,1,"PM","13"
"615","reed","174408","2024-10-18","PM2",0,2,"PM","14"
"616","reed","174408","2024-10-18","PM3",1,3,"PM","15"
"617","reed","174408","2024-10-18","PM4",6,4,"PM","16"
"618","reed","174408","2024-10-18","PM5",1,5,"PM","17"
"619","reed","174408","2024-10-18","PM6",3,6,"PM","18"
"620","reed","174408","2024-10-18","PM7",1,7,"PM","19"
"621","reed","174408","2024-10-18","PM8",0,8,"PM","20"
"622","reed","174408","2024-10-18","PM9",0,9,"PM","21"
"623","reed","174408","2024-10-18","PM10",0,10,"PM","22"
"624","reed","174408","2024-10-18","PM11",2,11,"PM","23"
"625","reed","174408","2024-10-19","AM12",0,12,"AM","0"
"626","reed","174408","2024-10-19","AM1",0,1,"AM","1"
"627","reed","174408","2024-10-19","AM2",0,2,"AM","2"
"628","reed","174408","2024-10-19","AM3",0,3,"AM","3"
"629","reed","174408","2024-10-19","AM4",2,4,"AM","4"
"630","reed","174408","2024-10-19","AM5",8,5,"AM","5"
"631","reed","174408","2024-10-19","AM6",1,6,"AM","6"
"632","reed","174408","2024-10-19","AM7",9,7,"AM","7"
"633","reed","174408","2024-10-19","AM8",0,8,"AM","8"
"634","reed","174408","2024-10-19","AM9",1,9,"AM","9"
"635","reed","174408","2024-10-19","AM10",0,10,"AM","10"
"636","reed","174408","2024-10-19","AM11",0,11,"AM","11"
"637","reed","174408","2024-10-19","PM12",1,12,"PM","24"
"638","reed","174408","2024-10-19","PM1",0,1,"PM","13"
"639","reed","174408","2024-10-19","PM2",0,2,"PM","14"
"640","reed","174408","2024-10-19","PM3",2,3,"PM","15"
"641","reed","174408","2024-10-19","PM4",1,4,"PM","16"
"642","reed","174408","2024-10-19","PM5",2,5,"PM","17"
"643","reed","174408","2024-10-19","PM6",4,6,"PM","18"
"644","reed","174408","2024-10-19","PM7",0,7,"PM","19"
"645","reed","174408","2024-10-19","PM8",0,8,"PM","20"
"646","reed","174408","2024-10-19","PM9",0,9,"PM","21"
"647","reed","174408","2024-10-19","PM10",0,10,"PM","22"
"648","reed","174408","2024-10-19","PM11",0,11,"PM","23"
"649","reed","174408","2024-10-20","AM12",0,12,"AM","0"
"650","reed","174408","2024-10-20","AM1",0,1,"AM","1"
"651","reed","174408","2024-10-20","AM2",0,2,"AM","2"
"652","reed","174408","2024-10-20","AM3",0,3,"AM","3"
"653","reed","174408","2024-10-20","AM4",0,4,"AM","4"
"654","reed","174408","2024-10-20","AM5",4,5,"AM","5"
"655","reed","174408","2024-10-20","AM6",0,6,"AM","6"
"656","reed","174408","2024-10-20","AM7",0,7,"AM","7"
"657","reed","174408","2024-10-20","AM8",1,8,"AM","8"
"658","reed","174408","2024-10-20","AM9",0,9,"AM","9"
"659","reed","174408","2024-10-20","AM10",1,10,"AM","10"
"660","reed","174408","2024-10-20","AM11",0,11,"AM","11"
"661","reed","174408","2024-10-20","PM12",0,12,"PM","24"
"662","reed","174408","2024-10-20","PM1",3,1,"PM","13"
"663","reed","174408","2024-10-20","PM2",7,2,"PM","14"
"664","reed","174408","2024-10-20","PM3",0,3,"PM","15"
"665","reed","174408","2024-10-20","PM4",0,4,"PM","16"
"666","reed","174408","2024-10-20","PM5",1,5,"PM","17"
"667","reed","174408","2024-10-20","PM6",7,6,"PM","18"
"668","reed","174408","2024-10-20","PM7",4,7,"PM","19"
"669","reed","174408","2024-10-20","PM8",4,8,"PM","20"
"670","reed","174408","2024-10-20","PM9",0,9,"PM","21"
"671","reed","174408","2024-10-20","PM10",0,10,"PM","22"
"672","reed","174408","2024-10-20","PM11",0,11,"PM","23"
"673","reed","174409","2024-10-11","AM12",0,12,"AM","0"
"674","reed","174409","2024-10-11","AM1",0,1,"AM","1"
"675","reed","174409","2024-10-11","AM2",0,2,"AM","2"
"676","reed","174409","2024-10-11","AM3",0,3,"AM","3"
"677","reed","174409","2024-10-11","AM4",0,4,"AM","4"
"678","reed","174409","2024-10-11","AM5",0,5,"AM","5"
"679","reed","174409","2024-10-11","AM6",3,6,"AM","6"
"680","reed","174409","2024-10-11","AM7",3,7,"AM","7"
"681","reed","174409","2024-10-11","AM8",3,8,"AM","8"
"682","reed","174409","2024-10-11","AM9",3,9,"AM","9"
"683","reed","174409","2024-10-11","AM10",0,10,"AM","10"
"684","reed","174409","2024-10-11","AM11",0,11,"AM","11"
"685","reed","174409","2024-10-11","PM12",0,12,"PM","24"
"686","reed","174409","2024-10-11","PM1",2,1,"PM","13"
"687","reed","174409","2024-10-11","PM2",0,2,"PM","14"
"688","reed","174409","2024-10-11","PM3",1,3,"PM","15"
"689","reed","174409","2024-10-11","PM4",2,4,"PM","16"
"690","reed","174409","2024-10-11","PM5",0,5,"PM","17"
"691","reed","174409","2024-10-11","PM6",1,6,"PM","18"
"692","reed","174409","2024-10-11","PM7",0,7,"PM","19"
"693","reed","174409","2024-10-11","PM8",0,8,"PM","20"
"694","reed","174409","2024-10-11","PM9",0,9,"PM","21"
"695","reed","174409","2024-10-11","PM10",1,10,"PM","22"
"696","reed","174409","2024-10-11","PM11",0,11,"PM","23"
"697","reed","174409","2024-10-12","AM12",1,12,"AM","0"
"698","reed","174409","2024-10-12","AM1",1,1,"AM","1"
"699","reed","174409","2024-10-12","AM2",0,2,"AM","2"
"700","reed","174409","2024-10-12","AM3",0,3,"AM","3"
"701","reed","174409","2024-10-12","AM4",0,4,"AM","4"
"702","reed","174409","2024-10-12","AM5",0,5,"AM","5"
"703","reed","174409","2024-10-12","AM6",0,6,"AM","6"
"704","reed","174409","2024-10-12","AM7",1,7,"AM","7"
"705","reed","174409","2024-10-12","AM8",0,8,"AM","8"
"706","reed","174409","2024-10-12","AM9",0,9,"AM","9"
"707","reed","174409","2024-10-12","AM10",0,10,"AM","10"
"708","reed","174409","2024-10-12","AM11",0,11,"AM","11"
"709","reed","174409","2024-10-12","PM12",0,12,"PM","24"
"710","reed","174409","2024-10-12","PM1",0,1,"PM","13"
"711","reed","174409","2024-10-12","PM2",0,2,"PM","14"
"712","reed","174409","2024-10-12","PM3",0,3,"PM","15"
"713","reed","174409","2024-10-12","PM4",1,4,"PM","16"
"714","reed","174409","2024-10-12","PM5",0,5,"PM","17"
"715","reed","174409","2024-10-12","PM6",0,6,"PM","18"
"716","reed","174409","2024-10-12","PM7",0,7,"PM","19"
"717","reed","174409","2024-10-12","PM8",0,8,"PM","20"
"718","reed","174409","2024-10-12","PM9",0,9,"PM","21"
"719","reed","174409","2024-10-12","PM10",0,10,"PM","22"
"720","reed","174409","2024-10-12","PM11",1,11,"PM","23"
"721","reed","174409","2024-10-13","AM12",0,12,"AM","0"
"722","reed","174409","2024-10-13","AM1",0,1,"AM","1"
"723","reed","174409","2024-10-13","AM2",0,2,"AM","2"
"724","reed","174409","2024-10-13","AM3",1,3,"AM","3"
"725","reed","174409","2024-10-13","AM4",0,4,"AM","4"
"726","reed","174409","2024-10-13","AM5",0,5,"AM","5"
"727","reed","174409","2024-10-13","AM6",0,6,"AM","6"
"728","reed","174409","2024-10-13","AM7",2,7,"AM","7"
"729","reed","174409","2024-10-13","AM8",0,8,"AM","8"
"730","reed","174409","2024-10-13","AM9",0,9,"AM","9"
"731","reed","174409","2024-10-13","AM10",0,10,"AM","10"
"732","reed","174409","2024-10-13","AM11",2,11,"AM","11"
"733","reed","174409","2024-10-13","PM12",0,12,"PM","24"
"734","reed","174409","2024-10-13","PM1",0,1,"PM","13"
"735","reed","174409","2024-10-13","PM2",4,2,"PM","14"
"736","reed","174409","2024-10-13","PM3",0,3,"PM","15"
"737","reed","174409","2024-10-13","PM4",0,4,"PM","16"
"738","reed","174409","2024-10-13","PM5",0,5,"PM","17"
"739","reed","174409","2024-10-13","PM6",0,6,"PM","18"
"740","reed","174409","2024-10-13","PM7",0,7,"PM","19"
"741","reed","174409","2024-10-13","PM8",0,8,"PM","20"
"742","reed","174409","2024-10-13","PM9",0,9,"PM","21"
"743","reed","174409","2024-10-13","PM10",0,10,"PM","22"
"744","reed","174409","2024-10-13","PM11",0,11,"PM","23"
"745","reed","174409","2024-10-15","AM12",0,12,"AM","0"
"746","reed","174409","2024-10-15","AM1",0,1,"AM","1"
"747","reed","174409","2024-10-15","AM2",1,2,"AM","2"
"748","reed","174409","2024-10-15","AM3",0,3,"AM","3"
"749","reed","174409","2024-10-15","AM4",0,4,"AM","4"
"750","reed","174409","2024-10-15","AM5",0,5,"AM","5"
"751","reed","174409","2024-10-15","AM6",0,6,"AM","6"
"752","reed","174409","2024-10-15","AM7",1,7,"AM","7"
"753","reed","174409","2024-10-15","AM8",0,8,"AM","8"
"754","reed","174409","2024-10-15","AM9",0,9,"AM","9"
"755","reed","174409","2024-10-15","AM10",0,10,"AM","10"
"756","reed","174409","2024-10-15","AM11",0,11,"AM","11"
"757","reed","174409","2024-10-15","PM12",1,12,"PM","24"
"758","reed","174409","2024-10-15","PM1",0,1,"PM","13"
"759","reed","174409","2024-10-15","PM2",0,2,"PM","14"
"760","reed","174409","2024-10-15","PM3",0,3,"PM","15"
"761","reed","174409","2024-10-15","PM4",1,4,"PM","16"
"762","reed","174409","2024-10-15","PM5",1,5,"PM","17"
"763","reed","174409","2024-10-15","PM6",0,6,"PM","18"
"764","reed","174409","2024-10-15","PM7",0,7,"PM","19"
"765","reed","174409","2024-10-15","PM8",1,8,"PM","20"
"766","reed","174409","2024-10-15","PM9",0,9,"PM","21"
"767","reed","174409","2024-10-15","PM10",0,10,"PM","22"
"768","reed","174409","2024-10-15","PM11",0,11,"PM","23"
"769","reed","174409","2024-10-16","AM12",0,12,"AM","0"
"770","reed","174409","2024-10-16","AM1",0,1,"AM","1"
"771","reed","174409","2024-10-16","AM2",0,2,"AM","2"
"772","reed","174409","2024-10-16","AM3",0,3,"AM","3"
"773","reed","174409","2024-10-16","AM4",0,4,"AM","4"
"774","reed","174409","2024-10-16","AM5",1,5,"AM","5"
"775","reed","174409","2024-10-16","AM6",0,6,"AM","6"
"776","reed","174409","2024-10-16","AM7",3,7,"AM","7"
"777","reed","174409","2024-10-16","AM8",1,8,"AM","8"
"778","reed","174409","2024-10-16","AM9",0,9,"AM","9"
"779","reed","174409","2024-10-16","AM10",2,10,"AM","10"
"780","reed","174409","2024-10-16","AM11",0,11,"AM","11"
"781","reed","174409","2024-10-16","PM12",2,12,"PM","24"
"782","reed","174409","2024-10-16","PM1",0,1,"PM","13"
"783","reed","174409","2024-10-16","PM2",0,2,"PM","14"
"784","reed","174409","2024-10-16","PM3",0,3,"PM","15"
"785","reed","174409","2024-10-16","PM4",2,4,"PM","16"
"786","reed","174409","2024-10-16","PM5",1,5,"PM","17"
"787","reed","174409","2024-10-16","PM6",0,6,"PM","18"
"788","reed","174409","2024-10-16","PM7",0,7,"PM","19"
"789","reed","174409","2024-10-16","PM8",1,8,"PM","20"
"790","reed","174409","2024-10-16","PM9",0,9,"PM","21"
"791","reed","174409","2024-10-16","PM10",0,10,"PM","22"
"792","reed","174409","2024-10-16","PM11",0,11,"PM","23"
"793","reed","174409","2024-10-17","AM12",0,12,"AM","0"
"794","reed","174409","2024-10-17","AM1",0,1,"AM","1"
"795","reed","174409","2024-10-17","AM2",0,2,"AM","2"
"796","reed","174409","2024-10-17","AM3",0,3,"AM","3"
"797","reed","174409","2024-10-17","AM4",0,4,"AM","4"
"798","reed","174409","2024-10-17","AM5",0,5,"AM","5"
"799","reed","174409","2024-10-17","AM6",1,6,"AM","6"
"800","reed","174409","2024-10-17","AM7",1,7,"AM","7"
"801","reed","174409","2024-10-17","AM8",1,8,"AM","8"
"802","reed","174409","2024-10-17","AM9",1,9,"AM","9"
"803","reed","174409","2024-10-17","AM10",0,10,"AM","10"
"804","reed","174409","2024-10-17","AM11",0,11,"AM","11"
"805","reed","174409","2024-10-17","PM12",0,12,"PM","24"
"806","reed","174409","2024-10-17","PM1",2,1,"PM","13"
"807","reed","174409","2024-10-17","PM2",2,2,"PM","14"
"808","reed","174409","2024-10-17","PM3",1,3,"PM","15"
"809","reed","174409","2024-10-17","PM4",3,4,"PM","16"
"810","reed","174409","2024-10-17","PM5",2,5,"PM","17"
"811","reed","174409","2024-10-17","PM6",0,6,"PM","18"
"812","reed","174409","2024-10-17","PM7",0,7,"PM","19"
"813","reed","174409","2024-10-17","PM8",0,8,"PM","20"
"814","reed","174409","2024-10-17","PM9",0,9,"PM","21"
"815","reed","174409","2024-10-17","PM10",0,10,"PM","22"
"816","reed","174409","2024-10-17","PM11",0,11,"PM","23"
"817","reed","174409","2024-10-18","AM12",0,12,"AM","0"
"818","reed","174409","2024-10-18","AM1",0,1,"AM","1"
